file_name,obj_class,volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,elongation,A3,D1,D2,D3,D4,global_score,local_score,final_score
D00505.obj,RectangleTable,-0.5118971061093247,-0.7547892720306514,0.008619845234596954,-0.2707562527749001,-0.7375342984199074,-0.15751109233044583,-0.41272561114918904,-0.5926275101348166,-0.5909090909090909,-0.4626865671641789,-1.1666666666666667,-0.6603773584905661,-0.6417910447761195,-1.0287663893143915,-2.465701509604635,-3.4944678989190265
D00881.obj,Shelf,-0.9872454448017148,-0.4819071945508727,-0.7655989812910178,-0.3030930886488087,0.3382533825338253,1.5217620959222482,-1.2683344756682662,-0.1183180918261525,-0.9242424242424242,-0.2537313432835818,-0.8333333333333333,-0.6792452830188681,-1.4029850746268657,-0.6193445394992277,-2.8654762209535507,-3.4848207604527786
m1613.obj,Chess,-0.3035369774919614,-0.12281822051936989,-0.9477911646586346,-0.27682403433476394,-0.10445642917967647,0.28723853792520604,-0.6205163353895362,-0.6401433015932874,-1.0151515151515151,-0.7462686567164177,-0.4999999999999999,-0.2830188679245284,-1.2537313432835822,-0.8186543775726071,-2.65871926815323,-3.477373645725837
D00352.obj,Shelf,-0.9327974276527331,-0.35962111536824176,0.04535214026839065,-0.2933994376202457,0.5620210048254327,-0.3559053454468624,-1.2683344756682662,-0.39351371735646273,-0.8636363636363635,-0.7910447761194028,-0.7619047619047619,-0.7735849056603774,-0.4925373134328359,-0.8988595122056966,-2.577895684527619,-3.4767551967333157
m1606.obj,Chess,-1.097534833869239,-0.8305661983822903,-0.3445979038103634,-0.2686843273642149,-0.4014570914939919,0.6106063807310375,-0.9602467443454421,-0.3836145941359479,-0.7878787878787878,-0.7014925373134328,0.14285714285714282,-0.6226415094339625,-1.417910447761194,-1.1028285938011355,-2.3709462976711637,-3.4737748914722992
D00988.obj,Bed,-0.6629153269024651,0.07928905917411666,1.0578900969732588,-0.30316708598490455,1.2093859400132463,-0.3334037608282273,-1.2683344756682662,-0.3723013104553596,-1.0,-0.34328358208955223,-1.2857142857142858,-0.7924528301886794,-1.2686567164179106,-0.17806705910358034,-3.283075190087299,-3.461142249190879
m1507.obj,Car,-0.2976420150053591,-0.7962962962962963,-0.8826525614653737,-0.20763652508509695,-0.03850884662692788,-0.7043101626875132,-1.2683344756682662,-0.7784481945884794,-0.33333333333333315,-0.1343283582089552,-1.1904761904761905,-0.7358490566037738,-0.41791044776119407,-1.4921487232269939,-1.9683281704684128,-3.4604768936954065
m488.obj,Bottle,-0.39999999999999997,-0.26660280970625794,-0.9167401312567343,-0.26942430072517387,-0.22528148358406672,-0.10912740333826332,-0.9519076993374458,-0.7677005750919204,-0.8484848484848485,-0.8507462686567163,-0.30952380952380953,-0.5283018867924529,-0.7313432835820897,-1.1720353209119585,-2.287880067927942,-3.4599153888399004
D01186.obj,Chess,-0.7433011789924973,-0.47445721583652617,-0.6704868253501811,-0.27652804499038036,-0.24912479894029718,0.3751320515529262,-0.8873657756454193,-0.32883944564909967,-0.8787878787878788,-0.2238805970149253,-0.6666666666666666,-0.4339622641509436,-1.3432835820895523,-0.9764913701554424,-2.4826066920969767,-3.4590980622524192
D00211.obj,FloorLamp,-0.5538049303322615,-0.45710940825883356,-0.6716622587912626,-0.2845937546248335,-0.3753429841990728,0.24244665117261782,-1.125428375599726,-0.4404638446309041,-1.0757575757575757,-1.044776119402985,-0.09523809523809508,-0.20754716981132082,-0.9402985074626866,-1.099787671579283,-2.354532227370864,-3.454319898950147
m1576.obj,Truck,-0.6333333333333333,-0.3880374627501065,-0.7939073366637281,-0.2845937546248335,-0.09556249408647942,-0.2842805831396577,-1.2683344756682662,-0.5180541152069387,-0.515151515151515,-0.6268656716417909,-0.7142857142857143,-0.09433962264150952,-1.1492537313432836,-1.2798310666420027,-2.1699273785446693,-3.449758445186672
m887.obj,RectangleTable,-1.1146838156484458,-0.9561515538527032,0.7553139386815557,-0.2729021755216812,-0.5895543570820324,0.04035495457426581,-1.1209732693625771,-0.2889601206750259,-0.7727272727272727,-0.8507462686567163,0.28571428571428564,-0.9056603773584907,-1.164179104477612,-1.064266919665993,-2.385319116254064,-3.449586035920057
D00118.obj,DeskPhone,-0.7927116827438371,-0.9314601958280119,-0.620432951317465,-0.28755364806866957,-0.8479515564386414,-0.42256496936403976,-1.2683344756682662,0.03309135476572077,-0.8636363636363635,-1.044776119402985,0.8571428571428574,-0.7169811320754718,-0.9552238805970149,-1.541375437398963,-1.9064322469982842,-3.4478076843972474
m1612.obj,Chess,-0.22915326902465163,-0.10653469561515536,-0.8669801155842884,-0.27985792511469587,-0.13690983063676795,0.4097823790407774,-0.43363034041581,-0.6087489393796549,-0.7575757575757575,-0.7313432835820893,-0.738095238095238,-0.49056603773584917,-1.2388059701492538,-0.675609821019074,-2.7694704009967315,-3.4450802220158057
D00417.obj,Bed,0.08295819935691309,0.510004257130694,1.4429425017141737,-0.29495338167825963,0.7717854101617938,-0.6324741178956265,-1.2683344756682662,-0.21070990855095684,-0.8181818181818181,-1.253731343283582,-0.9523809523809524,-0.7358490566037738,-1.3283582089552237,0.12036554537113961,-3.561950965583745,-3.4415854202126055
D00110.obj,Bed,-0.572561629153269,-0.7155172413793104,0.7467920462337154,-0.27985792511469587,-0.8393414703377804,0.2396999788717514,-0.07676490747087063,-0.26520222494579054,-0.9242424242424242,-1.3134328358208953,-0.9761904761904762,-0.09433962264150952,-0.8507462686567164,-0.5288260119888749,-2.9112661392864148,-3.4400921512752896
D00111.obj,Quadruped,-0.48317256162915323,-0.27490421455938696,-0.7368008619845235,-0.2797099304425041,-0.17418866496357277,0.24656665962391724,-0.9043865661411927,-0.4897709060054681,-1.0606060606060606,-1.417910447761194,0.3571428571428571,-0.15094339622641517,-1.3134328358208955,-0.9289101138305651,-2.5100249182901955,-3.4389350321207606
D00305.obj,ClassicPiano,-0.842443729903537,-0.8369518944231588,0.3671270447644236,-0.3015391445907948,-0.714258681048349,-0.0950771181069089,-1.2501713502398903,-0.29131705477514847,-0.8333333333333333,-0.8507462686567163,-0.38095238095238093,-0.5471698113207548,-0.5970149253731343,-1.189389578497009,-2.2464517037454237,-3.435841282242433
D00997.obj,Cellphone,-0.367631296891747,-0.4694550872711792,-0.830051914976981,-0.30198312860737014,-0.6192638849465418,-0.6027889287978027,-1.2683344756682662,-0.4827001037051004,-0.909090909090909,-0.7611940298507461,-0.2619047619047618,-0.09433962264150952,-0.7611940298507462,-1.4826626462594965,-1.9514063473370706,-3.434068993596567
m830.obj,MultiSeat,-0.8474812433011789,-0.5920604512558536,-0.23430306592222547,-0.24663312120763653,-0.20834516037468073,-0.20209169659835202,-1.2683344756682662,-0.852173093240313,-0.28787878787878773,-0.19402985074626852,-1.023809523809524,-0.9811320754716982,-0.5074626865671642,-1.3354266922705518,-2.09601904713141,-3.431445739401962
m747.obj,Wheel,-1.084887459807074,-1.103448275862069,-0.7794103242237241,-0.30479502737901437,-0.7913709906329833,-1.0570462708641453,-1.2683344756682662,0.09616291128500046,-0.696969696969697,-0.2686567164179104,0.28571428571428564,-0.6603773584905661,-0.8507462686567164,-1.8879389739456827,-1.5337250283744228,-3.4216640023201057
D00002.obj,Truck,-0.4822079314040728,-0.5205406555981269,-0.18434714467626598,-0.2828178185585319,-0.5644810294256789,-0.17578702725544051,-0.8221384509938314,-0.5341755444517772,-0.9393939393939393,0.0,-0.21428571428571425,-0.6603773584905661,-1.537313432835821,-1.0699486807091176,-2.3459593115042283,-3.415907992213346
D00281.obj,Bottle,-0.802465166130761,-0.9863771817794806,-0.8320109707121167,-0.2799319224507918,-0.7009177784085534,-0.6289879568983731,-1.2683344756682662,0.055246535306872915,-0.8484848484848485,-0.6865671641791044,-0.04761904761904754,0.07547169811320742,-1.0298507462686568,-1.633133675022441,-1.7759350759069146,-3.4090687509293556
m487.obj,Bottle,-0.2592711682743837,-0.22520221370796084,-0.8643353903418552,-0.2982092644664792,-0.29094521714447913,-0.8355165856750475,-1.2683344756682662,-0.5165456773828603,-0.3484848484848485,-0.2835820895522386,-0.6904761904761905,-0.33962264150943405,-1.2537313432835822,-1.3675079977983997,-2.0411279793144055,-3.408635977112805
m191.obj,Humanoid,-0.6831725616291532,-0.7126436781609196,-0.5945734156136743,-0.29894923782743826,-0.6767906140599869,-0.9459116839214029,-1.2683344756682662,-0.7359291034222682,-0.803030303030303,-0.7910447761194028,0.14285714285714282,-0.07547169811320774,-0.8059701492537313,-1.774891431090933,-1.6328618485616515,-3.4077532796525842
D01099.obj,Chess,-1.0920685959271166,-0.8307790549169859,-0.34019002840630813,-0.2688323220364067,-0.3981455199167377,0.597401225438411,-0.9683573223669182,-0.10860752333364757,-0.9545454545454546,-0.6567164179104477,0.23809523809523833,-0.6603773584905661,-1.373134328358209,-1.022873742439713,-2.384674824846607,-3.40754856728632
m1487.obj,Car,-0.4819935691318328,0.17688378033205632,-0.07699089039083162,-0.2766020423264763,1.049578957328035,-0.8544263680540882,-1.2683344756682662,-0.8734797775054209,-0.8181818181818181,-0.8507462686567163,-1.2857142857142858,-0.5849056603773586,-0.20895522388059704,-0.7816093156250474,-2.6239522797675425,-3.40556159539259
m749.obj,Wheel,-1.0946409431939979,-1.1197318007662835,-0.7046723479282987,-0.28400177593606635,-0.8465323114769611,-0.8296006761039509,-1.2683344756682662,0.09625718864900534,-0.8333333333333333,-0.35820895522388047,0.19047619047619058,-0.7169811320754718,-0.5522388059701493,-1.8153771427274459,-1.5892002252886508,-3.4045773680160965
D00036.obj,MultiSeat,0.16634512325830653,0.3513197105151129,0.49603291213635026,-0.2729021755216812,0.28602516794398714,-0.6361715613775619,-1.2683344756682662,-0.3528801734703497,-1.0757575757575757,-0.6119402985074626,-0.5952380952380952,-1.0377358490566038,-1.0149253731343284,-0.3691696416552307,-3.034918034185846,-3.4040876758410765
m334.obj,Hand,-0.7842443729903537,-1.1124946785866325,-0.3857380742482123,-0.2944354003255883,-0.5445169836313748,-0.11990281005704632,-1.2683344756682662,-0.04204770434618645,-0.8181818181818181,-0.9999999999999999,0.38095238095238115,-0.6037735849056605,-0.8656716417910448,-1.3655143499560982,-2.0346722647482993,-3.4001866147043973
m1765.obj,Computer,-0.6918542336548766,-0.8181140911025968,2.8573807424821243,-0.2815598638449016,-0.8454915318383954,0.009824635537714014,-1.2683344756682662,-0.6572075044781748,-0.712121212121212,-0.5373134328358208,-0.5714285714285713,-1.1132075471698115,-1.1940298507462686,-0.508606896770212,-2.8896704300111784,-3.3982773267813906
D00773.obj,DeskPhone,-0.43783494105037507,-0.6063218390804598,-0.6703888725634244,-0.2242859257066746,-0.8126596650581891,-0.29748573843228393,-1.0035412382910671,-0.11143584425379464,-0.803030303030303,-0.7761194029850744,-0.19047619047619035,-0.849056603773585,-0.4477611940298509,-1.2491862193308807,-2.1465105860065026,-3.3956968053373835
D00307.obj,Bed,-0.4128617363344051,0.3726053639846744,-0.39484768341659326,-0.2957673523753145,1.4631469391616991,-1.0548278047749842,-1.2683344756682662,0.014141604600735377,-0.7575757575757575,-0.9104477611940297,-0.28571428571428564,-0.9245283018867926,-1.2835820895522387,-0.47302354344673625,-2.913293737146173,-3.386317280592909
m497.obj,Cup,-0.5266881028938907,-0.37292464878671766,-0.2816142619257518,-0.26964629273346163,-0.2733465796196424,0.12286076484259462,-0.2705049120402102,-0.7742999905722635,-0.909090909090909,-0.43283582089552236,-0.30952380952380953,-0.9622641509433963,-1.0895522388059702,-0.793849207118803,-2.592286850481725,-3.3861360576005284
D00698.obj,DeskLamp,-0.024651661307609762,0.11472967220093669,-0.3930845332549711,-0.29169749889004,0.005298514523606717,0.5060215508134377,0.7482293808544666,-0.6164796832280569,-0.7424242424242424,-0.8059701492537312,-0.9047619047619048,-1.188679245283019,-1.208955223880597,0.014509722513530998,-3.395553535922446,-3.381043813408915
D01024.obj,Hand,-0.7817792068595927,-1.1082375478927202,-0.40033303947497306,-0.2950273790143555,-0.5373261424921942,0.1301500105641242,-1.2683344756682662,-0.0026397661921371864,-0.803030303030303,-0.9104477611940297,0.28571428571428564,-0.6792452830188681,-0.8955223880597015,-1.2790582641090342,-2.1017720147120316,-3.380830278821066
m836.obj,MultiSeat,-0.41629153269024644,-0.8300340570455513,1.6298364188461165,-0.27023827142222884,-0.6813321979373641,-0.319670399323896,-1.2683344756682662,-0.32110870180069756,-0.6212121212121211,-0.8805970149253729,-0.4285714285714285,-1.0754716981132075,-0.7611940298507462,-0.7431519651126401,-2.6369324048710134,-3.3800843699836536
m537.obj,Vase,-1.085744908896034,-0.8305661983822903,-0.7712802429229112,-0.2665384046174338,-0.39360393603936045,0.27435030635960284,-1.2683344756682662,-0.38040916375978123,-0.6515151515151515,-0.5223880597014925,-0.2619047619047618,-0.6415094339622643,-0.7164179104477613,-1.4166381071779424,-1.955614722272002,-3.3722528294499443
D01102.obj,Computer,-0.6957127545551982,-0.8160919540229884,2.8573807424821243,-0.2816338611809975,-0.8383953070299934,0.012148742869216212,-1.2683344756682662,-0.6510794758178562,-0.8181818181818181,-0.552238805970149,-0.5238095238095237,-1.0566037735849059,-1.1044776119402986,-0.5045155028771878,-2.8387180734406865,-3.3432335763178744
D01056.obj,City,-0.5203644158628081,-0.6905065985525756,0.14898618865706742,-0.30457303537072666,-0.8680102185637242,0.6997675892668497,0.02970070824765824,-0.08023003676817192,-0.7424242424242424,-0.9999999999999999,-0.7857142857142858,-0.5849056603773586,-0.9701492537313433,-0.47556894568392927,-2.858235409573061,-3.3338043552569903
m860.obj,Shelf,-0.8889603429796356,-0.685823754789272,1.6470761093153101,-0.2811898771644221,-0.35045888920427676,-0.16786393407986483,-1.076879140964131,-0.1206750259262751,-0.7424242424242424,-0.9999999999999999,-0.7619047619047619,-0.7735849056603774,-0.6567164179104478,-0.5774324567377702,-2.7542412295298804,-3.3316736862676506
D00857.obj,Bus,-0.9213290460878885,-1.0029799914857387,-0.7810755215985895,-0.2936214296285334,-0.8447346011921658,-0.14219311219099942,-1.2683344756682662,-0.16705948901668702,-0.13636363636363633,0.1492537313432837,-1.023809523809524,-0.37735849056603793,-1.044776119402985,-1.6263983000606606,-1.7031378271592295,-3.32953612721989
m31.obj,Bird,-0.5673097534833869,-0.33429118773946354,-0.5171907140758155,-0.27342015687435256,-0.19188191881918817,0.4885907458271708,-0.6840301576422209,-0.32997077401715846,-0.9696969696969696,-0.8656716417910447,-0.30952380952380953,-0.26415094339622663,-1.3134328358208955,-0.7228511750473244,-2.6057333401602625,-3.328584515207587
D00272.obj,MilitaryVehicle,-0.3220793140407288,0.8324819071945508,-0.8249583700656283,-0.2899955601598343,2.754943703283187,-0.7729769702091697,-1.2683344756682662,-0.7910813613651362,-0.8636363636363635,-0.552238805970149,-0.738095238095238,-1.1132075471698115,-1.1940298507462686,-0.20460013230930763,-3.122845463932481,-3.327445596241789
m1556.obj,Car,-0.44683815648445874,-0.21700723712217962,-0.8841218532667254,-0.3007251738937398,-0.12659665058189046,-0.15518698499894362,-1.2007082476582136,-0.5403978504761007,-0.8484848484848485,-0.6268656716417909,-0.4761904761904762,-0.4339622641509436,-0.7014925373134329,-1.1614746463446755,-2.160897058447044,-3.3223717047917196
D00677.obj,Bus,0.3242229367631297,1.1674116645381016,-0.9207561955137624,-0.2712742341275714,2.0115431923550005,-0.5387703359391507,-1.2683344756682662,-0.7780710851324596,-1.0,-1.0597014925373134,-0.8571428571428572,-0.9056603773584907,-0.8059701492537313,-0.08220855981749348,-3.2399324134046745,-3.322140973222168
D01105.obj,Chess,-0.3086816720257235,-0.12122179650915284,-0.9477911646586346,-0.27682403433476394,-0.09896868199451228,0.2819564758081554,-0.6387936943111721,-0.7636466484397096,-1.106060606060606,-0.5820895522388058,-0.30952380952380953,-0.11320754716981145,-1.4029850746268657,-0.862191364939654,-2.4597066127339287,-3.321897977673583
m1553.obj,Car,-0.07706323687031079,-0.025968497232865026,-0.9333921050053875,-0.29006955749593016,-0.14845302299176844,0.3778787238537924,0.2523417866118345,-0.8450080135759405,-0.8181818181818181,-0.552238805970149,-0.30952380952380953,-0.8867924528301889,-1.4477611940298507,-0.5069201768119725,-2.810148656375071,-3.3170688331870437
m1585.obj,Train,-0.7108252947481243,0.1325031928480205,-0.8382799490645509,-0.2734941542104484,1.5171728640363327,-0.19469680963448133,-1.2683344756682662,-0.8543414726124258,-1.0,-1.0597014925373134,0.0,-0.20754716981132082,-1.4029850746268657,-0.7470888297161831,-2.5691636158828497,-3.3162524455990328
D00920.obj,Monitor,-0.5768488745980708,-0.926458067262665,0.1513370555392302,-0.24374722509989644,-0.41148642255653334,-0.4302767800549334,-1.0969842357779302,-0.41736589044970296,-0.5,-0.6865671641791044,-0.1666666666666667,-1.0188679245283019,-0.6716417910447762,-1.1855491320781504,-2.1306204824931942,-3.3161696145713444
m436.obj,House,-1.0410503751339764,-0.8253512132822477,-0.41159760995200306,-0.28259582655024423,-0.4193395780111648,-0.6422987534333403,-1.2683344756682662,-0.7775054209484303,-0.7727272727272727,-0.38805970149253727,0.0,0.0,-1.1343283582089554,-1.7004219758939019,-1.6065807327001358,-3.3070027085940374
m454.obj,House,-0.7684887459807075,-0.5718390804597702,-0.6777353315701832,-0.27105224211928375,-0.28753902923644625,-0.48531586731459964,-1.2683344756682662,-0.7557273498632978,-0.909090909090909,-1.1044776119402984,0.6190476190476191,0.0,-1.1492537313432836,-1.5258096366637663,-1.7806422433288103,-3.3064518799925766
m875.obj,RectangleTable,-0.6105037513397642,-0.8926138782460622,-0.36507003624253104,-0.2818558531892852,-0.5777273157346958,-1.0457426579336573,-1.2683344756682662,-0.4001131328368059,-0.9393939393939393,-0.34328358208955223,-0.28571428571428564,-0.1320754716981134,-0.6865671641791046,-1.6325883303573203,-1.6709241101524963,-3.3035124405098166
D01114.obj,Door,-0.7094319399785637,-0.8985738612175395,0.9544519541580958,-0.1053722066005624,-0.7469959314977767,-0.6229664060849356,-1.2683344756682662,-0.3644762892429527,-0.7424242424242424,-0.7313432835820893,-0.4523809523809524,-1.0000000000000002,-0.17910447761194023,-1.1285097468397502,-2.173677069199457,-3.302186816039207
m789.obj,NonWheelChair,-0.5236870310825295,-0.4040017028522775,-0.15554902536977172,-0.2675003699866805,-0.32131705932443944,0.3598140714134798,0.2466301119488234,-0.4054869425850853,-0.9696969696969696,-1.08955223880597,-0.3333333333333332,-0.8867924528301889,-0.8059701492537313,-0.4413293843515441,-2.859741600744135,-3.301070985095679
D00940.obj,Bottle,-0.7340836012861737,-0.5441677309493401,0.4153198158487609,-0.26535444723989937,-0.34828271359636676,0.00042256496936399316,-1.2097326936257713,-0.5501084189686055,-0.803030303030303,-0.5970149253731342,-0.04761904761904754,-0.849056603773585,-1.0298507462686568,-0.9707961674544096,-2.3286001382453083,-3.2993963056997178
D00547.obj,DeskLamp,-0.1261521972132905,-0.18518518518518512,-0.6650994220785581,-0.28903359479058754,-0.3759106821837449,0.5365518698499895,0.48686314827507415,-0.5128688601866691,-0.9242424242424242,-0.20895522388059679,-0.738095238095238,-1.207547169811321,-1.1492537313432836,-0.33925047705389144,-2.959665651161004,-3.2989161282148953
D00187.obj,RectangleTable,-0.5974276527331189,-0.47126436781609193,1.9042021745518662,-0.2680923486754477,-0.3246286309016937,0.0277836467356856,-1.0151930546036099,-0.050626944470632575,-1.0151515151515151,-0.8507462686567163,-0.6904761904761905,-0.7169811320754718,-1.0895522388059702,-0.2385741533739128,-3.054035141616105,-3.292609294990018
m335.obj,Hand,-0.6945337620578778,-1.085674755214985,0.9427955725340388,-0.27120023679147554,-0.4528337591068219,0.32326220156349045,-1.2683344756682662,-0.258885641557462,-0.909090909090909,-1.0149253731343282,0.23809523809523833,-0.3962264150943397,-1.417910447761194,-0.8296214568898078,-2.4500405348898724,-3.27966199177968
m486.obj,Bottle,-0.24962486602357983,-0.33333333333333337,-0.8040944264864336,-0.2844457599526417,-0.5057242880121109,-0.6630044369321783,-1.2683344756682662,-0.5865937588385028,-0.409090909090909,-0.20895522388059679,-0.8571428571428572,0.01886792452830177,-1.208955223880597,-1.408546603574114,-1.8656934026266607,-3.274240006200775
D00031.obj,Bed,-0.2153269024651661,0.2523414218816519,0.7481633852483104,-0.2923634749149031,0.688712271738102,-0.46534967251214876,-1.2683344756682662,-0.025643443009333463,-0.8484848484848485,-0.9552238805970148,-0.5952380952380952,-0.8867924528301889,-1.1343283582089554,-0.17334026691052593,-3.0940473447513717,-3.2673876116618974
D00454.obj,House,-0.690139335476956,-0.8713282247765006,-0.923205015182682,-0.2883676187657244,-0.7775570063392943,-0.01986055356010979,-0.9880054832076766,-0.6670123503346846,-0.21212121212121215,-0.6865671641791044,-0.2619047619047618,-0.7547169811320756,-0.5074626865671642,-1.5676426762930886,-1.6959409641330225,-3.263583640426111
D00623.obj,PianoBoard,-0.13676312968917476,-0.10589612601106857,0.9936330688608092,-0.2699422820778452,-0.21364367489828745,-0.41432495246144097,-1.2683344756682662,-0.3571226548505703,-0.9848484848484849,-0.7910447761194028,-0.8809523809523809,-0.7735849056603774,-0.46268656716417916,-0.5317182680387532,-2.725181980321378,-3.256900248360131
m99.obj,Quadruped,-0.4511254019292605,-0.2455300127713921,-0.8251542756391419,-0.27978392777859995,-0.1588608193774246,0.1733572786815972,-0.5054832076764909,-0.671443386442915,-0.8484848484848485,-0.40298507462686556,-0.3571428571428571,-0.33962264150943405,-1.4328358208955225,-0.8892071258800884,-2.3667498698616694,-3.255956995741758
D00208.obj,Bottle,-0.7224008574490889,-0.5606641123882502,-0.7805857576648055,-0.2807458931478467,-0.3814930456996878,-0.4294316501162053,-1.2683344756682662,-0.09569152446497589,-0.7575757575757575,-0.6417910447761193,-0.38095238095238093,0.2075471698113205,-1.1343283582089554,-1.355804194979738,-1.8949702601913248,-3.2507744551710624
m482.obj,Bottle,-0.1419078242229367,-0.144316730523627,-0.8857870506415908,-0.28599970401065566,-0.279023559466364,-0.5933868582294529,-1.2465158784555634,-0.05722635995097575,-0.4696969696969696,-0.29850746268656714,-0.8333333333333333,-0.24528301886792467,-1.2388059701492538,-1.09024918965035,-2.1599387283138336,-3.2501879179641833
D00084.obj,Bus,-0.08199356913183281,-0.21998722860791825,-0.8922519345675385,-0.30213112327956193,-0.5196328886365787,-0.9808789351362772,-1.2683344756682662,0.4515885735834826,0.1060606060606062,-0.552238805970149,-0.7142857142857143,-0.8867924528301889,-0.9552238805970149,-1.1440864744333472,-2.1017361733357225,-3.24582264776907
m775.obj,MultiSeat,-0.9270096463022508,-0.8209876543209876,1.1412479185032816,-0.2903655468403138,-0.5950421042671966,0.2688569617578702,-0.05140507196710093,-0.23192231545205996,-0.8484848484848485,-0.5373134328358208,-0.6666666666666666,-0.849056603773585,-1.0746268656716418,-0.4519882376666275,-2.7833038922027935,-3.235292129869421
D00381.obj,PianoBoard,-0.8284030010718113,-1.1037675606641124,1.0510334019002843,-0.30013319520497267,-0.3592582079666951,-0.5357067399112614,-0.6654100982408042,-0.42339964174601674,-0.09090909090909088,0.059701492537313584,-1.1666666666666667,-1.0377358490566038,-1.0149253731343284,-0.9495135128716168,-2.275374841060563,-3.22488835393218
D00146.obj,MultiSeat,0.2025723472668811,0.3686675180928055,-0.12733862278381822,-0.27822998372058605,0.270413473365503,-0.0300021128248468,-1.2683344756682662,-0.5553879513528801,-0.8484848484848485,-0.43283582089552236,-0.6190476190476191,-0.6415094339622643,-1.417910447761194,-0.4252919422875623,-2.7718517191060137,-3.197143661393576
D00803.obj,Car,-0.5485530546623795,-0.9909535972754364,-0.8003722205896758,-0.2638745005179814,0.8481407891001986,-0.30150010564124236,-1.2683344756682662,0.08645234279249553,-0.25757575757575757,-0.3283582089552237,-1.023809523809524,-0.8679245283018869,-0.7014925373134329,-0.971698446738686,-2.2254123891690774,-3.1971108359077633
m329.obj,Hand,-0.8587352625937835,-0.5490634312473394,-0.7237731413458712,-0.28940358147106704,-0.2652095751726748,0.33435453200929643,-0.7270961846013252,0.03931366079004438,-0.9848484848484849,-0.8955223880597013,0.261904761904762,-0.6603773584905661,-0.9850746268656717,-0.911883895089816,-2.2847426674517632,-3.1966265625415793
D00026.obj,Drum,-0.8543408360128617,-0.5774797786292039,-0.771378195709668,-0.2660944206008584,-0.16349701958558055,-0.3059370378195647,-1.2683344756682662,-0.3733383614594135,-0.6818181818181818,-0.5373134328358208,-0.023809523809523666,-0.7924528301886794,-0.5671641791044777,-1.3741200376456248,-1.8217907034296783,-3.195910741075303
D01006.obj,Hand,-0.6953912111468382,-1.0855683269476373,0.9473014007248508,-0.2711262394553796,-0.45330684076071537,0.32368476653285444,-1.2683344756682662,-0.25954558310549636,-0.8181818181818181,-1.0746268656716416,0.3333333333333334,-0.33962264150943405,-1.4776119402985075,-0.8286859529479883,-2.3636969526296476,-3.192382905577636
m906.obj,RectangleTable,-0.4670953912111468,-0.47424435930183056,0.1266529532765207,-0.30257510729613735,-0.49626265493424165,0.14853158673146002,-0.18814256339958885,-0.26114829829357966,-0.7878787878787878,-0.7910447761194028,-0.2380952380952381,-1.1320754716981132,-0.791044776119403,-0.5742851503285632,-2.6180973349376613,-3.1923824852662244
m765.obj,RectangleTable,-0.9690246516613076,-1.1032354193273732,0.35772357723577236,-0.2674263726505846,-0.7049862806320372,0.30403549545742664,-0.3915924148960477,-0.2954652587913641,-0.9393939393939393,-0.4477611940298506,-1.0714285714285714,-0.6792452830188681,-0.10447761194029864,-0.9209913975796548,-2.269614619868069,-3.190606017447724
D00460.obj,PianoBoard,-0.7615219721329046,-0.6760323541932737,1.6866490351650505,-0.2707562527749001,-0.5110228025357177,0.026410310585252388,-1.192826136623258,-0.38644291505609496,-0.803030303030303,-0.8358208955223879,-0.6666666666666666,-0.849056603773585,-0.5074626865671642,-0.6256629262697537,-2.5634260088920744,-3.189088935161828
D00175.obj,Ship,-0.21457663451232586,-0.42071094082588334,-0.39004799686551084,-0.2923634749149031,-0.7687576875768758,-1.0811324741178958,-1.2683344756682662,-0.5180541152069387,-0.18181818181818177,-0.9104477611940297,-0.8333333333333333,0.07547169811320742,-0.5820895522388061,-1.4861933399065796,-1.7025519913298002,-3.1887453312363796
m423.obj,House,-0.13815648445873527,-0.09716900808854825,-0.03790772847487507,-0.3034630753292882,-0.20295202952029523,0.06095499683076282,0.14267763308201967,-0.5090977656264731,-0.803030303030303,-0.16417910447761172,-0.8571428571428572,-1.0566037735849059,-1.208955223880597,-0.3255340384756298,-2.862937883481392,-3.1884719219570217
D00789.obj,ClassicPiano,-0.7490889603429797,-0.4491272882077479,0.36360074444117935,-0.2803759064673672,-0.04437505913520679,0.5284174941897316,-1.2683344756682662,-0.2440840954086923,-1.0757575757575757,-0.4776119402985074,-0.11904761904761896,-0.9245283018867926,-1.0298507462686568,-0.6430102639798048,-2.538757328281406,-3.1817675922612105
m1722.obj,Door,-0.7077170418006431,-0.8985738612175395,0.9544519541580958,-0.09930442504069853,-0.7442520579051944,-0.6147263891823369,-1.2683344756682662,-0.36551334024700666,-0.6212121212121211,-0.671641791044776,-0.5952380952380952,-0.9622641509433963,-0.08955223880597012,-1.1231908910710768,-2.057935878071051,-3.1811267691421277
m1508.obj,Car,-0.08745980707395498,-0.12505321413367385,-0.6540307571750417,-0.21866212816338612,-0.3091115526539881,-0.40207056834988386,-0.47818140278729737,-0.6208164419722825,-0.909090909090909,0.20895522388059704,-1.0952380952380953,-1.0000000000000002,-0.4925373134328359,-0.8686157616928525,-2.3015377657168705,-3.170153527409723
m841.obj,MultiSeat,-1.0520900321543407,-0.7094508301404853,1.9185032814183565,-0.2795619357703123,-0.12877282618980038,-0.07183604479188682,-0.8734292894676721,-0.26105402092957475,-0.8484848484848485,-0.11940298507462666,-1.0952380952380953,-1.0754716981132075,-0.7611940298507462,-0.43730750940771473,-2.7298541597330668,-3.1671616691407816
